facility_id,measure_id,value,footnote,start_date,end_date
420037,MSPB-1,0.97756,,01/01/2024,12/31/2024
420038,MSPB-1,0.932569,,01/01/2024,12/31/2024
420043,MSPB-1,0.948866,,01/01/2024,12/31/2024
420048,MSPB-1,1.098018,,01/01/2024,12/31/2024
420049,MSPB-1,1.025144,,01/01/2024,12/31/2024
420051,MSPB-1,1.002476,,01/01/2024,12/31/2024
420053,MSPB-1,1.005328,,01/01/2024,12/31/2024
420055,MSPB-1,0.952958,,01/01/2024,12/31/2024
420065,MSPB-1,1.008902,,01/01/2024,12/31/2024
420067,MSPB-1,0.958584,,01/01/2024,12/31/2024
420070,MSPB-1,0.950349,,01/01/2024,12/31/2024
420071,MSPB-1,1.069579,,01/01/2024,12/31/2024
420072,MSPB-1,0.959123,,01/01/2024,12/31/2024
420073,MSPB-1,1.002082,,01/01/2024,12/31/2024
420078,MSPB-1,1.030418,,01/01/2024,12/31/2024
420079,MSPB-1,1.008513,,01/01/2024,12/31/2024
420080,MSPB-1,1.024734,,01/01/2024,12/31/2024
420082,MSPB-1,0.949969,,01/01/2024,12/31/2024
420085,MSPB-1,0.957557,,01/01/2024,12/31/2024
420086,MSPB-1,1.041947,,01/01/2024,12/31/2024
420087,MSPB-1,1.023985,,01/01/2024,12/31/2024
420089,MSPB-1,0.988274,,01/01/2024,12/31/2024
420091,MSPB-1,0.975699,,01/01/2024,12/31/2024
420098,MSPB-1,0.993795,,01/01/2024,12/31/2024
420101,MSPB-1,1.02624,,01/01/2024,12/31/2024
420102,MSPB-1,0.899958,,01/01/2024,12/31/2024
420103,MSPB-1,1.031431,,01/01/2024,12/31/2024
420104,MSPB-1,0.972192,,01/01/2024,12/31/2024
420105,MSPB-1,0.999935,,01/01/2024,12/31/2024
420106,MSPB-1,0.975479,,01/01/2024,12/31/2024
420107,MSPB-1,1.040703,,01/01/2024,12/31/2024
420108,MSPB-1,0.844759,,01/01/2024,12/31/2024
420109,MSPB-1,0.936683,,01/01/2024,12/31/2024
420110,MSPB-1,0.964584,,01/01/2024,12/31/2024
420117,MSPB-1,0.959732,,01/01/2024,12/31/2024
430005,MSPB-1,0.975147,,01/01/2024,12/31/2024
430008,MSPB-1,0.911332,,01/01/2024,12/31/2024
430012,MSPB-1,0.942344,,01/01/2024,12/31/2024
430014,MSPB-1,1.023369,,01/01/2024,12/31/2024
430015,MSPB-1,0.934744,,01/01/2024,12/31/2024
430016,MSPB-1,1.024235,,01/01/2024,12/31/2024
430027,MSPB-1,1.067684,,01/01/2024,12/31/2024
430048,MSPB-1,0.919769,,01/01/2024,12/31/2024
430077,MSPB-1,1.003989,,01/01/2024,12/31/2024
430084,MSPB-1,0.887107,,01/01/2024,12/31/2024
430089,MSPB-1,0.952058,,01/01/2024,12/31/2024
430090,MSPB-1,0.935412,,01/01/2024,12/31/2024
430091,MSPB-1,0.870342,,01/01/2024,12/31/2024
430093,MSPB-1,,1.0,01/01/2024,12/31/2024
430095,MSPB-1,1.017244,,01/01/2024,12/31/2024
430097,MSPB-1,0.911787,,01/01/2024,12/31/2024
430098,MSPB-1,0.732936,,01/01/2024,12/31/2024
440002,MSPB-1,1.097609,,01/01/2024,12/31/2024
440003,MSPB-1,1.00955,,01/01/2024,12/31/2024
440006,MSPB-1,1.07449,,01/01/2024,12/31/2024
440007,MSPB-1,1.150489,,01/01/2024,12/31/2024
440008,MSPB-1,1.204273,,01/01/2024,12/31/2024
440009,MSPB-1,0.954301,,01/01/2024,12/31/2024
440011,MSPB-1,0.970022,,01/01/2024,12/31/2024
440012,MSPB-1,1.038962,,01/01/2024,12/31/2024
440015,MSPB-1,0.986382,,01/01/2024,12/31/2024
440016,MSPB-1,1.015356,,01/01/2024,12/31/2024
440017,MSPB-1,1.101469,,01/01/2024,12/31/2024
440018,MSPB-1,1.102961,,01/01/2024,12/31/2024
440020,MSPB-1,0.941691,,01/01/2024,12/31/2024
440029,MSPB-1,1.022555,,01/01/2024,12/31/2024
440030,MSPB-1,0.956249,,01/01/2024,12/31/2024
440031,MSPB-1,0.874968,,01/01/2024,12/31/2024
440032,MSPB-1,0.959396,,01/01/2024,12/31/2024
440033,MSPB-1,1.105155,,01/01/2024,12/31/2024
440034,MSPB-1,0.953976,,01/01/2024,12/31/2024
440035,MSPB-1,1.006371,,01/01/2024,12/31/2024
440039,MSPB-1,0.995905,,01/01/2024,12/31/2024
440046,MSPB-1,1.025345,,01/01/2024,12/31/2024
440048,MSPB-1,0.994125,,01/01/2024,12/31/2024
440049,MSPB-1,1.028197,,01/01/2024,12/31/2024
440050,MSPB-1,0.990896,,01/01/2024,12/31/2024
440053,MSPB-1,1.042611,29.0,01/01/2024,12/31/2024
440056,MSPB-1,0.986863,,01/01/2024,12/31/2024
440057,MSPB-1,1.022153,,01/01/2024,12/31/2024
440058,MSPB-1,1.014777,,01/01/2024,12/31/2024
440059,MSPB-1,0.979381,,01/01/2024,12/31/2024
440060,MSPB-1,1.029166,,01/01/2024,12/31/2024
440061,MSPB-1,1.197757,,01/01/2024,12/31/2024
440063,MSPB-1,1.056015,,01/01/2024,12/31/2024
440065,MSPB-1,0.949279,,01/01/2024,12/31/2024
440068,MSPB-1,0.935229,,01/01/2024,12/31/2024
440072,MSPB-1,1.130519,,01/01/2024,12/31/2024
440073,MSPB-1,1.058393,,01/01/2024,12/31/2024
440081,MSPB-1,0.935186,,01/01/2024,12/31/2024
440082,MSPB-1,1.015166,29.0,01/01/2024,12/31/2024
440084,MSPB-1,1.003982,,01/01/2024,12/31/2024
440091,MSPB-1,1.02776,,01/01/2024,12/31/2024
440102,MSPB-1,1.227068,,01/01/2024,12/31/2024
440104,MSPB-1,1.063315,,01/01/2024,12/31/2024
440109,MSPB-1,0.998943,,01/01/2024,12/31/2024
440110,MSPB-1,1.032032,,01/01/2024,12/31/2024
440111,MSPB-1,1.049862,,01/01/2024,12/31/2024
440120,MSPB-1,1.044723,,01/01/2024,12/31/2024
440125,MSPB-1,0.997369,,01/01/2024,12/31/2024
440130,MSPB-1,1.164852,,01/01/2024,12/31/2024
440131,MSPB-1,0.952411,,01/01/2024,12/31/2024
440132,MSPB-1,1.01262,,01/01/2024,12/31/2024
440137,MSPB-1,0.909696,,01/01/2024,12/31/2024
440144,MSPB-1,0.989737,,01/01/2024,12/31/2024
440148,MSPB-1,,1.0,01/01/2024,12/31/2024
440150,MSPB-1,0.979738,,01/01/2024,12/31/2024
440151,MSPB-1,1.06941,29.0,01/01/2024,12/31/2024
440152,MSPB-1,1.139014,,01/01/2024,12/31/2024
440153,MSPB-1,0.85353,,01/01/2024,12/31/2024
440156,MSPB-1,0.980969,,01/01/2024,12/31/2024
440161,MSPB-1,1.004081,,01/01/2024,12/31/2024
440173,MSPB-1,0.966421,,01/01/2024,12/31/2024
440175,MSPB-1,1.072783,,01/01/2024,12/31/2024
440176,MSPB-1,0.985526,,01/01/2024,12/31/2024
440183,MSPB-1,1.04228,,01/01/2024,12/31/2024
440184,MSPB-1,0.952742,,01/01/2024,12/31/2024
440185,MSPB-1,0.99896,,01/01/2024,12/31/2024
440187,MSPB-1,1.092096,,01/01/2024,12/31/2024
440192,MSPB-1,,1.0,01/01/2024,12/31/2024
440193,MSPB-1,0.956381,,01/01/2024,12/31/2024
440194,MSPB-1,0.946632,,01/01/2024,12/31/2024
440197,MSPB-1,1.08439,,01/01/2024,12/31/2024
440200,MSPB-1,,1.0,01/01/2024,12/31/2024
440218,MSPB-1,,5.0,01/01/2024,12/31/2024
440227,MSPB-1,0.98196,,01/01/2024,12/31/2024
440228,MSPB-1,0.960153,,01/01/2024,12/31/2024
440238,MSPB-1,1.055614,,01/01/2024,12/31/2024
450002,MSPB-1,1.040572,,01/01/2024,12/31/2024
450007,MSPB-1,0.970567,,01/01/2024,12/31/2024
450010,MSPB-1,1.184444,,01/01/2024,12/31/2024
450011,MSPB-1,1.074707,,01/01/2024,12/31/2024
450015,MSPB-1,0.862449,,01/01/2024,12/31/2024
450018,MSPB-1,1.058299,,01/01/2024,12/31/2024
450021,MSPB-1,1.020003,,01/01/2024,12/31/2024
450023,MSPB-1,1.224139,,01/01/2024,12/31/2024
450024,MSPB-1,1.117284,,01/01/2024,12/31/2024
450028,MSPB-1,1.047996,,01/01/2024,12/31/2024
450029,MSPB-1,0.983643,,01/01/2024,12/31/2024
450032,MSPB-1,1.013922,,01/01/2024,12/31/2024
450033,MSPB-1,1.043459,,01/01/2024,12/31/2024
450034,MSPB-1,1.087018,,01/01/2024,12/31/2024
450035,MSPB-1,1.015381,,01/01/2024,12/31/2024
450039,MSPB-1,1.025885,,01/01/2024,12/31/2024
450040,MSPB-1,1.130403,,01/01/2024,12/31/2024
450042,MSPB-1,0.975074,29.0,01/01/2024,12/31/2024
450044,MSPB-1,0.977853,,01/01/2024,12/31/2024
450046,MSPB-1,1.092978,,01/01/2024,12/31/2024
450051,MSPB-1,1.011281,,01/01/2024,12/31/2024
450054,MSPB-1,0.984167,,01/01/2024,12/31/2024
450055,MSPB-1,1.081313,,01/01/2024,12/31/2024
450056,MSPB-1,1.014635,29.0,01/01/2024,12/31/2024
450058,MSPB-1,1.061901,,01/01/2024,12/31/2024
450064,MSPB-1,1.046829,,01/01/2024,12/31/2024
450068,MSPB-1,1.025802,,01/01/2024,12/31/2024
450072,MSPB-1,1.043218,,01/01/2024,12/31/2024
450079,MSPB-1,0.997312,,01/01/2024,12/31/2024
450080,MSPB-1,0.976016,,01/01/2024,12/31/2024
450082,MSPB-1,1.163365,,01/01/2024,12/31/2024
450083,MSPB-1,1.070632,,01/01/2024,12/31/2024
450087,MSPB-1,1.021664,,01/01/2024,12/31/2024
450090,MSPB-1,1.04386,,01/01/2024,12/31/2024
450092,MSPB-1,1.198331,,01/01/2024,12/31/2024
450097,MSPB-1,1.112679,,01/01/2024,12/31/2024
450101,MSPB-1,1.040317,,01/01/2024,12/31/2024
450102,MSPB-1,1.100444,,01/01/2024,12/31/2024
450104,MSPB-1,1.128811,,01/01/2024,12/31/2024
450107,MSPB-1,1.067591,,01/01/2024,12/31/2024
450108,MSPB-1,1.11415,,01/01/2024,12/31/2024
450119,MSPB-1,1.047246,,01/01/2024,12/31/2024
450124,MSPB-1,1.092183,29.0,01/01/2024,12/31/2024
450128,MSPB-1,0.987717,,01/01/2024,12/31/2024
450132,MSPB-1,1.10569,,01/01/2024,12/31/2024
450133,MSPB-1,1.148963,,01/01/2024,12/31/2024
450135,MSPB-1,1.040081,,01/01/2024,12/31/2024
450137,MSPB-1,1.023131,,01/01/2024,12/31/2024
450143,MSPB-1,,1.0,01/01/2024,12/31/2024
450144,MSPB-1,0.97534,,01/01/2024,12/31/2024
450147,MSPB-1,1.156532,,01/01/2024,12/31/2024
450148,MSPB-1,1.000356,,01/01/2024,12/31/2024
450152,MSPB-1,1.002124,,01/01/2024,12/31/2024
450154,MSPB-1,0.98672,,01/01/2024,12/31/2024
450155,MSPB-1,0.984689,,01/01/2024,12/31/2024
450162,MSPB-1,0.917154,,01/01/2024,12/31/2024
450163,MSPB-1,1.013506,,01/01/2024,12/31/2024
450165,MSPB-1,0.963051,,01/01/2024,12/31/2024
450176,MSPB-1,0.950715,,01/01/2024,12/31/2024
450184,MSPB-1,1.001637,,01/01/2024,12/31/2024
450193,MSPB-1,1.041847,,01/01/2024,12/31/2024
450194,MSPB-1,0.956711,,01/01/2024,12/31/2024
450196,MSPB-1,1.062193,,01/01/2024,12/31/2024
450200,MSPB-1,1.181807,,01/01/2024,12/31/2024
450203,MSPB-1,1.080681,,01/01/2024,12/31/2024
450209,MSPB-1,1.129428,,01/01/2024,12/31/2024
450210,MSPB-1,0.859585,,01/01/2024,12/31/2024
450211,MSPB-1,1.03703,,01/01/2024,12/31/2024
450213,MSPB-1,1.028258,,01/01/2024,12/31/2024
450222,MSPB-1,1.14648,,01/01/2024,12/31/2024
450229,MSPB-1,1.103291,,01/01/2024,12/31/2024
450231,MSPB-1,1.063392,,01/01/2024,12/31/2024
450235,MSPB-1,1.169974,,01/01/2024,12/31/2024
450236,MSPB-1,1.043673,,01/01/2024,12/31/2024
450237,MSPB-1,1.099879,,01/01/2024,12/31/2024
450241,MSPB-1,1.244466,,01/01/2024,12/31/2024
450253,MSPB-1,1.1295,,01/01/2024,12/31/2024
450271,MSPB-1,1.253685,,01/01/2024,12/31/2024
450272,MSPB-1,1.151084,,01/01/2024,12/31/2024
450289,MSPB-1,0.978658,,01/01/2024,12/31/2024
450292,MSPB-1,0.979403,,01/01/2024,12/31/2024
450324,MSPB-1,1.019684,,01/01/2024,12/31/2024
450330,MSPB-1,1.121064,,01/01/2024,12/31/2024
450346,MSPB-1,1.027341,,01/01/2024,12/31/2024
450347,MSPB-1,1.134089,,01/01/2024,12/31/2024
450351,MSPB-1,0.888116,,01/01/2024,12/31/2024
450352,MSPB-1,1.054025,,01/01/2024,12/31/2024
450358,MSPB-1,0.977314,,01/01/2024,12/31/2024
450369,MSPB-1,1.047322,,01/01/2024,12/31/2024
450370,MSPB-1,1.415403,,01/01/2024,12/31/2024
450372,MSPB-1,1.093383,,01/01/2024,12/31/2024
450379,MSPB-1,1.04379,,01/01/2024,12/31/2024
450388,MSPB-1,1.037377,,01/01/2024,12/31/2024
450389,MSPB-1,1.075923,,01/01/2024,12/31/2024
450395,MSPB-1,0.966422,,01/01/2024,12/31/2024
450399,MSPB-1,1.059765,,01/01/2024,12/31/2024
450400,MSPB-1,0.938402,,01/01/2024,12/31/2024
450403,MSPB-1,1.082407,,01/01/2024,12/31/2024
450411,MSPB-1,1.164962,,01/01/2024,12/31/2024
450419,MSPB-1,1.023007,,01/01/2024,12/31/2024
450422,MSPB-1,1.067576,,01/01/2024,12/31/2024
450424,MSPB-1,1.019647,,01/01/2024,12/31/2024
450431,MSPB-1,1.058355,,01/01/2024,12/31/2024
450447,MSPB-1,1.021011,,01/01/2024,12/31/2024
450451,MSPB-1,1.016922,,01/01/2024,12/31/2024
450460,MSPB-1,0.796771,,01/01/2024,12/31/2024
450462,MSPB-1,1.037845,,01/01/2024,12/31/2024
450465,MSPB-1,1.028325,,01/01/2024,12/31/2024
450469,MSPB-1,1.152009,,01/01/2024,12/31/2024
450475,MSPB-1,1.029832,,01/01/2024,12/31/2024
450484,MSPB-1,0.999141,,01/01/2024,12/31/2024
450489,MSPB-1,0.908716,,01/01/2024,12/31/2024
450508,MSPB-1,1.081115,,01/01/2024,12/31/2024
450518,MSPB-1,1.107189,,01/01/2024,12/31/2024
450537,MSPB-1,1.1857,,01/01/2024,12/31/2024
450539,MSPB-1,0.989719,,01/01/2024,12/31/2024
450563,MSPB-1,1.042429,,01/01/2024,12/31/2024
450565,MSPB-1,0.962512,,01/01/2024,12/31/2024
450571,MSPB-1,1.04009,,01/01/2024,12/31/2024
450573,MSPB-1,1.068986,,01/01/2024,12/31/2024
450584,MSPB-1,1.029379,,01/01/2024,12/31/2024
450587,MSPB-1,1.097444,,01/01/2024,12/31/2024
450596,MSPB-1,0.988878,,01/01/2024,12/31/2024
450597,MSPB-1,1.227918,,01/01/2024,12/31/2024
450604,MSPB-1,1.010413,,01/01/2024,12/31/2024
450610,MSPB-1,0.999425,,01/01/2024,12/31/2024
450617,MSPB-1,1.064776,,01/01/2024,12/31/2024
450634,MSPB-1,1.04101,,01/01/2024,12/31/2024
450638,MSPB-1,1.072595,,01/01/2024,12/31/2024
450639,MSPB-1,1.10286,,01/01/2024,12/31/2024
450641,MSPB-1,1.216779,,01/01/2024,12/31/2024
450643,MSPB-1,0.888434,,01/01/2024,12/31/2024
450644,MSPB-1,0.99682,,01/01/2024,12/31/2024
450647,MSPB-1,1.036769,,01/01/2024,12/31/2024
450651,MSPB-1,1.114548,,01/01/2024,12/31/2024
450653,MSPB-1,1.207154,,01/01/2024,12/31/2024
450654,MSPB-1,1.010337,,01/01/2024,12/31/2024
450656,MSPB-1,0.988007,,01/01/2024,12/31/2024
450658,MSPB-1,0.869989,,01/01/2024,12/31/2024
450659,MSPB-1,1.020564,,01/01/2024,12/31/2024
450661,MSPB-1,0.990999,,01/01/2024,12/31/2024
450662,MSPB-1,0.965834,,01/01/2024,12/31/2024
450668,MSPB-1,1.062384,,01/01/2024,12/31/2024
450669,MSPB-1,1.102325,,01/01/2024,12/31/2024
450670,MSPB-1,1.1199,,01/01/2024,12/31/2024
450672,MSPB-1,1.087371,,01/01/2024,12/31/2024
450674,MSPB-1,1.126628,,01/01/2024,12/31/2024
450675,MSPB-1,1.037847,,01/01/2024,12/31/2024
450677,MSPB-1,1.050853,,01/01/2024,12/31/2024
450678,MSPB-1,1.035477,,01/01/2024,12/31/2024
450684,MSPB-1,0.987464,,01/01/2024,12/31/2024
450686,MSPB-1,1.156081,,01/01/2024,12/31/2024
450688,MSPB-1,1.055591,,01/01/2024,12/31/2024
450690,MSPB-1,1.049543,,01/01/2024,12/31/2024
450694,MSPB-1,1.134179,,01/01/2024,12/31/2024
450698,MSPB-1,0.837504,,01/01/2024,12/31/2024
450702,MSPB-1,1.044159,,01/01/2024,12/31/2024
450709,MSPB-1,1.075401,,01/01/2024,12/31/2024
450711,MSPB-1,1.011668,,01/01/2024,12/31/2024
450713,MSPB-1,1.060504,,01/01/2024,12/31/2024
450718,MSPB-1,1.054206,,01/01/2024,12/31/2024
450723,MSPB-1,1.096771,,01/01/2024,12/31/2024
450730,MSPB-1,1.121075,,01/01/2024,12/31/2024
450742,MSPB-1,1.019284,,01/01/2024,12/31/2024
450743,MSPB-1,1.051343,,01/01/2024,12/31/2024
450747,MSPB-1,1.102176,,01/01/2024,12/31/2024
450755,MSPB-1,0.906029,,01/01/2024,12/31/2024
450771,MSPB-1,1.07407,,01/01/2024,12/31/2024
450774,MSPB-1,0.978363,,01/01/2024,12/31/2024
450775,MSPB-1,1.101973,,01/01/2024,12/31/2024
450779,MSPB-1,0.997135,,01/01/2024,12/31/2024
450788,MSPB-1,1.03893,,01/01/2024,12/31/2024
450801,MSPB-1,1.072139,,01/01/2024,12/31/2024
450804,MSPB-1,0.973748,,01/01/2024,12/31/2024
450808,MSPB-1,1.036136,,01/01/2024,12/31/2024
450809,MSPB-1,1.010376,,01/01/2024,12/31/2024
450820,MSPB-1,0.987252,,01/01/2024,12/31/2024
450822,MSPB-1,0.984558,,01/01/2024,12/31/2024
450825,MSPB-1,,1.0,01/01/2024,12/31/2024
450827,MSPB-1,1.057986,,01/01/2024,12/31/2024
450828,MSPB-1,1.09621,,01/01/2024,12/31/2024
450831,MSPB-1,,1.0,01/01/2024,12/31/2024
450833,MSPB-1,0.980738,,01/01/2024,12/31/2024
450834,MSPB-1,0.918278,,01/01/2024,12/31/2024
450840,MSPB-1,1.072859,,01/01/2024,12/31/2024
450844,MSPB-1,1.099741,,01/01/2024,12/31/2024
450847,MSPB-1,0.990459,,01/01/2024,12/31/2024
450848,MSPB-1,0.932918,,01/01/2024,12/31/2024
450851,MSPB-1,0.972324,,01/01/2024,12/31/2024
450853,MSPB-1,1.082731,,01/01/2024,12/31/2024
450855,MSPB-1,0.974901,,01/01/2024,12/31/2024
450856,MSPB-1,0.905446,,01/01/2024,12/31/2024
450860,MSPB-1,,1.0,01/01/2024,12/31/2024
450862,MSPB-1,1.058916,,01/01/2024,12/31/2024
450864,MSPB-1,0.848864,,01/01/2024,12/31/2024
450865,MSPB-1,,1.0,01/01/2024,12/31/2024
450867,MSPB-1,1.077045,29.0,01/01/2024,12/31/2024
450869,MSPB-1,1.085291,,01/01/2024,12/31/2024
450872,MSPB-1,1.012463,,01/01/2024,12/31/2024
450874,MSPB-1,0.907249,,01/01/2024,12/31/2024
450875,MSPB-1,1.071829,,01/01/2024,12/31/2024
450876,MSPB-1,1.09171,,01/01/2024,12/31/2024
450880,MSPB-1,0.931774,,01/01/2024,12/31/2024
450883,MSPB-1,1.029426,,01/01/2024,12/31/2024
450885,MSPB-1,1.09762,,01/01/2024,12/31/2024
450888,MSPB-1,0.90408,,01/01/2024,12/31/2024
450889,MSPB-1,0.947336,,01/01/2024,12/31/2024
450890,MSPB-1,1.061356,,01/01/2024,12/31/2024
450891,MSPB-1,0.921494,,01/01/2024,12/31/2024
450893,MSPB-1,1.055554,,01/01/2024,12/31/2024
460001,MSPB-1,0.976988,,01/01/2024,12/31/2024
460003,MSPB-1,1.080918,,01/01/2024,12/31/2024
460004,MSPB-1,0.962109,,01/01/2024,12/31/2024
460005,MSPB-1,1.034999,,01/01/2024,12/31/2024
460006,MSPB-1,0.99792,,01/01/2024,12/31/2024
460007,MSPB-1,0.967742,,01/01/2024,12/31/2024
460009,MSPB-1,1.002062,,01/01/2024,12/31/2024
460010,MSPB-1,0.967198,,01/01/2024,12/31/2024
460011,MSPB-1,1.006007,,01/01/2024,12/31/2024
460013,MSPB-1,1.022709,,01/01/2024,12/31/2024
460014,MSPB-1,0.897893,,01/01/2024,12/31/2024
460015,MSPB-1,0.870726,,01/01/2024,12/31/2024
460017,MSPB-1,0.96781,,01/01/2024,12/31/2024
460019,MSPB-1,0.860821,,01/01/2024,12/31/2024
460021,MSPB-1,0.937528,,01/01/2024,12/31/2024
460023,MSPB-1,0.881129,,01/01/2024,12/31/2024
460026,MSPB-1,0.91265,,01/01/2024,12/31/2024
460030,MSPB-1,0.807732,,01/01/2024,12/31/2024
460039,MSPB-1,0.894927,,01/01/2024,12/31/2024
460041,MSPB-1,0.998419,,01/01/2024,12/31/2024
460042,MSPB-1,0.996107,,01/01/2024,12/31/2024
460044,MSPB-1,0.965717,,01/01/2024,12/31/2024
460047,MSPB-1,1.035424,,01/01/2024,12/31/2024
460051,MSPB-1,0.98823,,01/01/2024,12/31/2024
460052,MSPB-1,1.084416,,01/01/2024,12/31/2024
460054,MSPB-1,1.019127,,01/01/2024,12/31/2024
460057,MSPB-1,0.913498,,01/01/2024,12/31/2024
460058,MSPB-1,0.939106,,01/01/2024,12/31/2024
460060,MSPB-1,0.942238,,01/01/2024,12/31/2024
460061,MSPB-1,0.898622,,01/01/2024,12/31/2024
460062,MSPB-1,0.959655,,01/01/2024,12/31/2024
470001,MSPB-1,0.854244,,01/01/2024,12/31/2024
470003,MSPB-1,0.97156,,01/01/2024,12/31/2024
470005,MSPB-1,0.945215,,01/01/2024,12/31/2024
470011,MSPB-1,0.967352,,01/01/2024,12/31/2024
470012,MSPB-1,0.955367,,01/01/2024,12/31/2024
470024,MSPB-1,0.878105,,01/01/2024,12/31/2024
490002,MSPB-1,0.910618,,01/01/2024,12/31/2024
490004,MSPB-1,0.937263,,01/01/2024,12/31/2024
490005,MSPB-1,0.959746,,01/01/2024,12/31/2024
490007,MSPB-1,0.974489,,01/01/2024,12/31/2024
490009,MSPB-1,1.007147,,01/01/2024,12/31/2024
490013,MSPB-1,0.843586,,01/01/2024,12/31/2024
490017,MSPB-1,1.006725,,01/01/2024,12/31/2024
490018,MSPB-1,0.957064,,01/01/2024,12/31/2024
490019,MSPB-1,1.016227,,01/01/2024,12/31/2024
490020,MSPB-1,1.046959,,01/01/2024,12/31/2024
490021,MSPB-1,0.980498,,01/01/2024,12/31/2024
490022,MSPB-1,0.96234,,01/01/2024,12/31/2024
490023,MSPB-1,1.044054,,01/01/2024,12/31/2024
490024,MSPB-1,1.013979,,01/01/2024,12/31/2024
490032,MSPB-1,1.016758,,01/01/2024,12/31/2024
490033,MSPB-1,0.8664,,01/01/2024,12/31/2024
490037,MSPB-1,0.921427,,01/01/2024,12/31/2024
490038,MSPB-1,0.974117,,01/01/2024,12/31/2024
490040,MSPB-1,0.943163,,01/01/2024,12/31/2024
490041,MSPB-1,0.997699,,01/01/2024,12/31/2024
490042,MSPB-1,0.982243,,01/01/2024,12/31/2024
490043,MSPB-1,0.986762,,01/01/2024,12/31/2024
490044,MSPB-1,0.890485,,01/01/2024,12/31/2024
490045,MSPB-1,1.039209,,01/01/2024,12/31/2024
490046,MSPB-1,0.935804,,01/01/2024,12/31/2024
490048,MSPB-1,1.050654,,01/01/2024,12/31/2024
490050,MSPB-1,0.986217,,01/01/2024,12/31/2024
490052,MSPB-1,1.019691,,01/01/2024,12/31/2024
490053,MSPB-1,0.999732,,01/01/2024,12/31/2024
490057,MSPB-1,0.943134,,01/01/2024,12/31/2024
490059,MSPB-1,1.007483,,01/01/2024,12/31/2024
490060,MSPB-1,0.939715,,01/01/2024,12/31/2024
490063,MSPB-1,0.980155,,01/01/2024,12/31/2024
490066,MSPB-1,0.930328,,01/01/2024,12/31/2024
490067,MSPB-1,1.110838,,01/01/2024,12/31/2024
490069,MSPB-1,1.009473,,01/01/2024,12/31/2024
490075,MSPB-1,1.006691,,01/01/2024,12/31/2024
490077,MSPB-1,0.921013,,01/01/2024,12/31/2024
490084,MSPB-1,0.957806,,01/01/2024,12/31/2024
490088,MSPB-1,0.938533,,01/01/2024,12/31/2024
490089,MSPB-1,0.906552,,01/01/2024,12/31/2024
490090,MSPB-1,1.051294,,01/01/2024,12/31/2024
490092,MSPB-1,0.842585,,01/01/2024,12/31/2024
490093,MSPB-1,0.946156,,01/01/2024,12/31/2024
490094,MSPB-1,0.913239,,01/01/2024,12/31/2024
490097,MSPB-1,0.967021,,01/01/2024,12/31/2024
490098,MSPB-1,0.955293,,01/01/2024,12/31/2024
490101,MSPB-1,0.926146,,01/01/2024,12/31/2024
490104,MSPB-1,,1.0,01/01/2024,12/31/2024
490107,MSPB-1,1.025015,,01/01/2024,12/31/2024
490110,MSPB-1,0.929676,,01/01/2024,12/31/2024
490111,MSPB-1,0.922585,,01/01/2024,12/31/2024
490112,MSPB-1,1.009772,,01/01/2024,12/31/2024
490113,MSPB-1,0.946665,,01/01/2024,12/31/2024
490114,MSPB-1,0.997912,,01/01/2024,12/31/2024
490115,MSPB-1,0.958083,,01/01/2024,12/31/2024
490116,MSPB-1,1.003144,,01/01/2024,12/31/2024
490117,MSPB-1,0.896025,,01/01/2024,12/31/2024
490118,MSPB-1,1.057289,,01/01/2024,12/31/2024
490119,MSPB-1,0.9104,,01/01/2024,12/31/2024
490120,MSPB-1,0.943193,,01/01/2024,12/31/2024
490122,MSPB-1,0.972345,,01/01/2024,12/31/2024
490126,MSPB-1,1.003744,,01/01/2024,12/31/2024
490127,MSPB-1,0.875296,,01/01/2024,12/31/2024
490130,MSPB-1,0.913968,,01/01/2024,12/31/2024
490136,MSPB-1,0.988615,,01/01/2024,12/31/2024
490140,MSPB-1,0.873832,,01/01/2024,12/31/2024
490141,MSPB-1,0.980864,,01/01/2024,12/31/2024
490143,MSPB-1,0.945787,,01/01/2024,12/31/2024
490144,MSPB-1,0.958157,,01/01/2024,12/31/2024
490145,MSPB-1,0.967581,,01/01/2024,12/31/2024
500002,MSPB-1,0.959847,,01/01/2024,12/31/2024
500003,MSPB-1,0.920362,,01/01/2024,12/31/2024
500005,MSPB-1,0.965463,,01/01/2024,12/31/2024
500007,MSPB-1,0.890764,,01/01/2024,12/31/2024
500008,MSPB-1,0.969346,,01/01/2024,12/31/2024
500011,MSPB-1,0.942028,,01/01/2024,12/31/2024
500014,MSPB-1,0.928001,,01/01/2024,12/31/2024
500015,MSPB-1,0.961614,,01/01/2024,12/31/2024
500016,MSPB-1,0.939237,,01/01/2024,12/31/2024
500019,MSPB-1,0.911656,,01/01/2024,12/31/2024
500021,MSPB-1,0.937464,,01/01/2024,12/31/2024
500024,MSPB-1,0.924595,,01/01/2024,12/31/2024
500025,MSPB-1,0.993284,,01/01/2024,12/31/2024
500026,MSPB-1,0.936464,,01/01/2024,12/31/2024
500027,MSPB-1,0.9453,,01/01/2024,12/31/2024
500030,MSPB-1,0.958971,,01/01/2024,12/31/2024
500031,MSPB-1,0.966882,,01/01/2024,12/31/2024
500033,MSPB-1,0.925591,,01/01/2024,12/31/2024
500036,MSPB-1,0.935069,,01/01/2024,12/31/2024
